corp_name,year,stock_code,당기순이익,매출액,부채총계,영업이익,자본총계,자산총계
대한항공,2024,003490,1302158536049.5,16993669061682.5,29590633355279.0,2006781045308.0,10701543331298.0,40292176686577.0
대한해운,2022,005880,140664867376.5,1116720066237.0,1972679575604.5,204600777667.5,1448242076799.5,3420921652404.0
대한해운,2023,005880,46495912914.5,993727392728.0,2102497531626.5,181641756094.5,1510222869856.5,3612720401483.0
대한해운,2024,005880,156747346442.5,1301905634510.5,1528056949871.0,255022435954.5,1903467060517.5,3431524010388.5
대한화섬,2022,003830,33439084029.0,150864212264.0,122779864954.0,6382961691.0,713984666695.0,836764531649.0
대한화섬,2023,003830,10427991011.0,134407371795.0,143756014747.0,2392490401.0,717116739206.0,860872753953.0
대한화섬,2024,003830,-2494580182.0,123785673930.0,129833012247.0,-1542476290.0,690751693091.0,820584705338.0
대현,2022,016090,25431134878.0,319305279593.0,54998741748.0,30195181973.0,242651078659.0,297649820407.0
대현,2023,016090,23272375340.0,295303511096.0,48980004855.0,21331953277.0,260357529064.0,309337533919.0
대현,2024,016090,15898079623.0,259284732061.0,36066464183.0,14372512461.0,270392739404.0,306459203587.0
대호에이엘,2022,069460,5924964090.0,174036740741.0,80661977546.0,9340386983.0,72880719330.0,153542696876.0
대호에이엘,2023,069460,3485683671.0,181568717221.0,51150337040.0,8359024150.0,94727342781.0,145877679821.0
대호에이엘,2024,069460,1395116723.0,168532831254.0,55481697890.0,5826923476.0,94682511143.0,150164209033.0
대호특수강,2022,021040,-4466387217.5,263171804118.0,151607235388.0,618315056.0,50019519701.5,201626755089.5
대호특수강,2023,021040,-3555644391.0,300559957997.0,150100378683.0,1660919750.0,51586679452.0,201687058135.0
대호특수강,2024,021040,-12363633995.0,296009849719.5,143321202480.5,2703724360.0,41733093074.5,185054295555.0
대화제약,2022,067080,1572112280.5,115552036001.0,108189862505.5,4872641414.0,82635356479.5,190825218985.0
대화제약,2023,067080,-2189140062.0,123252543819.0,133549752104.5,294354415.0,76935565547.0,210485317651.5
대화제약,2024,067080,-570326616.0,131456063776.0,122775503184.5,4432689157.5,74293275091.0,197068778275.5
더네이쳐홀딩스,2022,298540,69740505416.0,484605950348.0,237035482842.5,89379005732.0,304377922252.0,541413405094.5
더네이쳐홀딩스,2023,298540,49440520745.0,509522459173.0,241907668966.0,63004566063.0,350338543736.5,592246212702.5
더네이쳐홀딩스,2024,298540,22228870015.0,472048150237.0,265840747283.0,32402675364.0,373798359309.5,639639106592.5
더라미,2022,032860,-5606375146.0,62566412210.0,3022536592.0,-3179470531.0,25311787470.0,28334324062.0
더라미,2023,032860,-3293960804.0,50977133773.0,13948916741.0,-3542638080.0,51727101531.0,65676018272.0
더라미,2024,032860,2477343572.0,69776981093.0,5188851490.0,1617984206.0,56640231673.0,61829083163.0
더미동,2022,161570,-3930571993.0,8329017832.5,9872100940.0,-434930820.0,18938346884.0,28810447824.0
더미동,2023,161570,-5417015011.5,8691768832.5,1742164968.0,-1709321920.0,25183741344.0,26925906312.0
더바이오메드,2022,214610,-38129675797.5,16105295956.5,39784825155.5,-24940438919.5,17739831622.0,57524656777.5
더바이오메드,2023,214610,-25984503616.5,5367106392.0,22789657142.5,-18829136910.0,36758632922.5,59548290065.0
더바이오메드,2024,214610,-32562402347.5,4543482557.0,21037758057.0,-18011696990.5,25906038282.5,46943796339.5
더본코리아,2024,475560,30587382736.0,453002131696.0,82445534069.5,35319410631.0,262879673004.5,345325207074.0
더블유게임즈,2022,192080,-114147721435.0,,155213782492.0,120413897916.0,824187034543.5,979400817035.5
더블유게임즈,2023,192080,126511837802.0,383317287669.5,78442746924.0,135848697743.0,941630251084.0,1020072998008.0
더블유게임즈,2024,192080,158363833490.0,405406047164.5,67795791837.5,156936673417.0,1149474348876.0,1217270140713.5
더블유씨피,2022,393890,55445528180.0,257451425430.0,143192088487.5,58571007381.5,936045382281.0,1079237470768.5
더블유씨피,2023,393890,56235719075.0,304986337193.0,357524228205.0,47404677338.0,995697401843.5,1353221630048.5
더블유씨피,2024,393890,-69992658978.0,322073352106.0,833811629906.0,-69386565772.5,947171837080.5,1780983466986.5
더블유에스아이,2022,299170,4356815640.0,27128845288.0,19383299304.0,3725436134.0,37956946832.5,57340246136.5
더블유에스아이,2023,299170,2856908864.5,30883345387.0,20179185804.0,3390860814.0,40303805618.0,60482991422.0
더블유에스아이,2024,299170,1300730120.5,36687651028.5,37073342426.5,3893117808.5,43625066008.0,80698408434.5
더존비즈온,2022,012510,23144395164.0,300991551765.5,396061141763.0,45349210084.0,431962286339.5,828023428102.5
더존비즈온,2023,012510,35581155264.0,342830720581.5,430662545206.0,69704188363.0,434507192845.5,865169738051.5
더존비즈온,2024,012510,70191929088.0,379174648425.5,473482922393.0,90908114880.0,510748414203.5,984231336596.5
더코디,2022,224060,-18902017620.0,20060680065.5,35857740996.5,-7126231863.0,45802434477.0,81660175473.5
더코디,2023,224060,-10641334452.5,16492493317.0,41428459171.0,-8287700578.5,43104409123.0,84532868294.0
더코디,2024,224060,-6696179655.5,24975051524.5,42259320499.0,-4073975387.0,39276403302.5,81535723801.5
더테크놀로지,2022,043090,-3341143376.0,3806994642.0,15808282889.5,-5018097635.0,55503536124.5,71311819014.0
더테크놀로지,2023,043090,-27530811365.5,10448113183.0,19886499705.0,-9952351546.5,45299950879.5,65186450584.5
더테크놀로지,2024,043090,-17670363276.0,5782353804.5,11310603232.0,-6016481339.5,31139059621.0,42449662853.0
덕산네오룩스,2022,213420,38920387829.5,176677173188.0,41679653629.5,44900015873.0,320282502073.0,361962155702.5
덕산네오룩스,2023,213420,35809914763.0,163702143267.0,51832710286.5,32882082696.5,353150063542.0,404982773828.5
덕산네오룩스,2024,213420,45756335613.5,212252223722.0,54237695407.0,52437267761.0,398957571129.5,453195266536.5
덕산테코피아,2022,317330,15120527264.0,110959535571.0,92127220235.5,11734549835.0,195782034806.0,287909255041.5
덕산테코피아,2023,317330,-7130443361.0,93979006440.0,226169143316.5,662153541.5,189023782224.0,415192925540.5
덕산테코피아,2024,317330,-46203325196.0,99547851549.5,270417516852.5,-17560589555.0,237121458921.5,507538975774.0
덕산하이메탈,2022,077360,-5386872876.5,135880140814.5,52200206825.0,4497628432.5,262306895859.5,314507102684.5
덕산하이메탈,2023,077360,-3087767103.0,111110591409.0,244032323783.0,-8515439609.0,315941829380.0,559974153163.0
덕산하이메탈,2024,077360,30634665234.5,167049340512.5,261307049575.5,19077596469.5,347209187195.5,608516236771.0
덕성,2022,004830,3787198942.5,124848742471.0,39826936284.5,5076034817.5,83045810700.5,122872746985.0
덕성,2023,004830,5769816738.5,103705730698.0,39172849331.5,4242673353.5,85547968519.0,124720817850.5
덕성,2024,004830,6670555673.5,121074868609.0,42349018941.0,7220036129.5,92051071431.5,134400090372.5
덕신이피씨,2022,090410,8819793437.0,195820184372.5,48966269994.0,18751902679.5,87211815349.5,136178085343.5
덕신이피씨,2023,090410,25581490600.0,215137005984.5,65114450171.0,28771078150.5,111774811432.5,176889261603.5
덕신이피씨,2024,090410,12204268185.5,145549443336.0,35810067247.5,10662122706.0,123372634346.5,159182701594.0
덕우전자,2022,263600,11706830151.0,191653859976.0,85695211080.5,20100278034.0,107582133502.0,193277344582.5
덕우전자,2023,263600,-5070268500.5,149074395723.5,95167057486.5,-7975854471.0,101472764482.0,196639821968.5
덕우전자,2024,263600,1254891066.0,153188567758.0,97884811542.5,-633415194.5,103490984737.5,201375796280.0
데브시스터즈,2022,194480,-4727123693.0,,75920855793.5,-11870073943.0,181634336104.5,257555191898.0
데브시스터즈,2023,194480,-46552424254.0,,69107256712.5,-34327516778.5,139192538802.5,208299795515.0
데브시스터즈,2024,194480,31470687899.0,,71227989144.5,23369882305.5,161831362163.0,233059351307.5
데이원컴퍼니,2024,373160,-1639890718.0,127680095673.0,37344778054.5,-323531447.5,23635093564.0,60979871618.5
데이타솔루션,2022,263800,2398477875.0,99118758717.0,38218359347.0,2656856841.0,31343073665.0,69561433012.0
데이타솔루션,2023,263800,1609123225.0,99260952857.0,45648802271.0,1263533953.0,33543938392.0,79192740663.0
데이타솔루션,2024,263800,235638157.0,110082857620.0,37902801240.0,58404986.0,34017774839.0,71920576079.0
데코앤에프,2022,017680,1766625093.0,27335544440.0,7278501691.0,1958653965.0,17268412985.0,24546914676.0
데코앤에프,2023,017680,1086828801.0,28144145728.0,7799063931.0,971560175.0,18288729321.0,26087793252.0
데코앤에프,2024,017680,-5758645216.0,26307758601.0,3189496898.0,-7446619242.0,12362782689.0,15552279587.0
덱스터,2022,206560,-6259540393.5,,23977093596.0,-2886101727.0,55154466204.0,79131559800.0
덱스터,2023,206560,-2014949663.0,,18969518550.0,-1222316993.0,54637990874.0,73607509424.0
덱스터,2024,206560,-10780653059.0,38894528295.5,42965747274.0,-8629013215.0,44960767366.5,87926514640.5
덴티스,2022,261200,1481469272.0,80790359492.0,91107881473.5,7354097727.0,34267145364.0,125375026837.5
덴티스,2023,261200,3918522431.5,87732063273.5,115417802394.0,1893173509.0,60484631853.0,175902434247.0
덴티스,2024,261200,3396280096.5,104435565144.0,139070263115.0,1209968924.5,64512444295.0,203582707410.0
덴티움,2022,145720,73819930799.0,320588447896.5,291484825453.0,117530034913.0,348629578138.5,640114403591.5
덴티움,2023,145720,84550822870.0,355331893900.0,300620752590.5,124961026407.0,428640061265.0,729260813855.5
덴티움,2024,145720,49571821363.5,364264983189.0,331018303730.5,84561869899.5,484852609584.5,815870913315.0
도이치모터스,2022,067990,32744621934.5,1776345698891.5,619978027909.0,51738906922.0,295910848934.5,915888876843.5
도이치모터스,2023,067990,9776214367.0,1903124087376.0,842332269568.0,30151395314.0,328787285142.0,1171119554710.0
도이치모터스,2024,067990,-2288950317.5,1874227468053.5,901139022110.5,22518119308.5,306851058094.0,1207990080204.5
도화엔지니어링,2022,002150,2745207625.0,553371708581.0,237349984311.5,11030921254.5,271845470388.5,509195454700.0
도화엔지니어링,2023,002150,20879854827.0,570786136736.5,312761063358.0,19989283336.0,279030399832.5,591791463190.5
도화엔지니어링,2024,002150,-3609713838.0,578645939076.0,330579380421.5,-12810924831.5,263294509420.0,593873889841.5
동구바이오제약,2022,006620,6613932105.0,194710937055.5,69425403635.5,17530852827.0,102105760513.0,171531164148.5
동구바이오제약,2023,006620,11810050575.5,215281618284.0,80301518129.0,15095138523.5,110422428601.5,190723946730.5
동구바이오제약,2024,006620,2013147597.5,248401273989.5,137598115548.5,12691694536.0,105389599835.5,242987715384.0
동국SC,2022,100130,-8695241372.5,361568143492.5,181658401049.5,-12584857016.5,270573332551.0,452231733600.5
동국SC,2023,100130,-30117989364.0,287929235756.5,179018090555.0,-33612608300.5,240076785035.5,419094875590.5
동국SC,2024,100130,-43103812120.0,165423306176.5,123314855213.5,-5417999468.5,185910810523.0,309225665736.5
동국산업,2022,005160,7100676719.0,620912370923.5,216883037792.0,6836916924.5,483024013699.0,699907051491.0
동국산업,2023,005160,-5212854598.5,565500721694.5,261418087776.0,-10545826308.0,469626831718.0,731044919494.0
동국산업,2024,005160,-10674243123.5,587265116715.5,349069249101.5,11259250500.0,451592446048.0,800661695149.5
동국생명과학,2024,303810,2244730442.0,131816122285.0,86433362545.0,11916090535.0,105224367242.0,191657729787.0
동국씨엠,2023,460850,10113300697.0,1266149070283.0,749101897755.0,26689442862.0,961632609276.0,1710734507031.0
동국씨엠,2024,460850,63782304320.0,2163761368649.0,819840114726.0,77329845672.0,1015299615768.0,1835139730494.0
동국알앤에스,2022,075970,3050627336.5,100598617149.0,44778320579.5,3395331076.5,74515772009.5,119294092589.0
동국알앤에스,2023,075970,538417506.0,91524834434.0,41241690004.5,1240632325.5,72856704017.5,114098394022.0
동국알앤에스,2024,075970,1896042395.0,92629525814.0,42004505334.5,735411249.0,73670014231.5,115674519566.0
동국제강,2023,460860,142170864518.0,2632104129307.0,1810426229169.0,235489924847.0,1721360857067.0,3531787086236.0
동국제강,2024,460860,34835234266.0,3527525783006.0,1492183763192.0,102474077764.0,1701831258254.0,3194015021446.0
동국제약,2022,086450,53882147785.5,614864261843.0,188072175066.5,69600214509.5,515818883894.0,703891058960.5
동국제약,2023,086450,47894132934.0,675461494740.0,208248486599.0,62348662076.5,557019935642.0,765268422241.0
동국제약,2024,086450,60687461814.5,747536745304.5,223676932687.0,74874569283.5,632831756603.0,856508689290.0
동국홀딩스,2022,001230,289618315665.5,8137208659424.0,2990878074234.0,688267732190.5,3093378476830.5,6084256551064.5
동국홀딩스,2023,001230,-22412942531.0,928367979889.5,336545532331.5,22535869264.5,1223790790557.0,1560336322888.5
동국홀딩스,2024,001230,14955808245.5,1019845618962.0,377345655297.0,36045438699.0,1216779020278.0,1594124675575.0
동남합성,2022,023450,10621743195.0,193400697499.0,42058880063.0,13461074816.0,50026346067.0,92085226130.0
동남합성,2023,023450,5951154602.0,166721761463.0,45751505694.0,8062686149.0,51817334055.0,97568839749.0
동남합성,2024,023450,6713199728.0,186398920042.0,43124996016.0,8934586807.0,53741648238.0,96866644254.0
동방,2022,004140,4676055370.0,743286235591.0,418197234639.5,26983720861.0,124417034478.0,542614269117.5
동방,2023,004140,19061665489.5,740817997819.0,424991310567.5,33376072952.0,142388315948.5,567379626516.0
동방,2024,004140,19516446829.0,841661864860.5,439546714661.5,35521521236.0,156156060288.0,595702774949.5
동방메디컬,2024,240550,3287267446.5,94708355477.0,57669361292.5,13672596056.0,74616406410.5,132285767703.0
동방선기,2022,099410,1280289910.0,24859836856.0,14018495053.0,1399147607.0,30296730044.0,44315225097.0
동방선기,2023,099410,4796478572.0,27307982909.0,10756095924.0,3414161413.0,35087554489.0,45843650413.0
동방선기,2024,099410,6043898882.0,35715981658.0,18263355673.0,4081910540.0,41834341932.0,60097697605.0
동방아그로,2022,007590,6772705721.0,146484464088.5,65693267326.5,9322726393.5,150296332390.5,215989599717.0
동방아그로,2023,007590,12122010000.5,163974868146.0,64371591501.5,13564118400.5,159384318825.0,223755910326.5
동방아그로,2024,007590,9751274975.0,169963746435.5,72491441390.5,14588558620.0,165541873966.0,238033315356.5
동부건설,2022,005960,42729895626.5,1380673182870.5,842989734310.5,34112323188.0,575947866413.0,1418937600723.5
동부건설,2023,005960,19011551731.5,1849012131099.0,1060145080909.0,33289874067.0,587563711148.5,1647708792057.5
동부건설,2024,005960,-134231370852.5,1625763659281.5,1142527563015.0,-98254508772.0,433742510881.0,1576270073896.0
동서,2022,026960,168733450236.5,536692577135.5,78648764056.5,36937593751.0,1537882995436.5,1616531759493.0
동서,2023,026960,145680154692.0,470483151098.5,68505462358.0,41880919174.5,1615413701579.5,1683919163937.5
동서,2024,026960,158148703714.0,469831399764.5,66491419101.5,42751013941.5,1701918290406.5,1768409709508.0
동성제약,2022,002210,-2121670417.0,93328194834.0,64892797809.0,-3096985196.0,42809263159.0,107702060968.0
동성제약,2023,002210,-2073909512.0,88593588700.0,75170970298.0,596402805.0,39802313739.0,114973284037.0
동성제약,2024,002210,-7253006357.0,88448234133.0,96734438882.0,-6593303196.0,55178210272.0,151912649154.0
동성케미컬,2022,102260,30195227962.0,835058551100.5,275446370249.0,42229150677.0,415398139065.5,690844509314.5
동성케미컬,2023,102260,37424084514.0,758072605548.5,312359128239.0,47429649490.5,434186180422.5,746545308661.5
동성케미컬,2024,102260,53307299817.0,727058643366.0,333739132927.0,52574129597.0,478973769168.0,812712902095.0
동성화인텍,2022,033500,8541925666.5,434151552353.0,195261916351.5,15428729778.0,148747540711.0,344009457062.5
동성화인텍,2023,033500,27570398843.5,531408738039.0,195423074355.0,36225958889.5,167829219641.5,363252293996.5
동성화인텍,2024,033500,39356192855.5,597409682162.0,253014742958.0,54002711956.0,201278787659.0,454293530617.0
동신건설,2022,025950,6068916666.0,50301558593.0,23709113847.0,1366400188.0,89577557133.0,113286670980.0
동신건설,2023,025950,7825488098.0,82743779233.0,21195938366.0,6340785950.0,96697553081.0,117893491447.0
동신건설,2024,025950,3001432622.0,68971328816.0,13919787688.0,585892436.0,98716253653.0,112636041341.0
